imageFilename,building_1,person_1,vehicle_1,weapon_1
23878.jpg,-1,96,-1,-1
23879.jpg,-1,173,-1,-1
23880.jpg,-1,139,-1,-1
23881.jpg,147,-1,-1,-1
23882.jpg,-1,57,237,174
23883.jpg,3,-1,-1,-1
23884.jpg,-1,59,-1,44
23885.jpg,1,26,-1,-1
23886.jpg,-1,23,-1,-1
23887.jpg,4,-1,-1,-1
23888.jpg,-1,-1,55,-1
23889.jpg,-1,78,-1,-1
23890.jpg,-1,-1,108,-1
23891.jpg,-1,3,-1,-1
23892.jpg,218,-1,-1,-1
23893.jpg,3,3,-1,144
23894.jpg,4,-1,-1,-1
23895.jpg,22,-1,-1,-1
23896.jpg,163,-1,-1,-1
23897.jpg,5,5,-1,-1
23898.jpg,-1,52,-1,-1
23899.jpg,-1,233,-1,-1
23900.jpg,3,127,-1,-1
23901.jpg,-1,73,-1,-1
23902.jpg,-1,222,-1,-1
23903.jpg,3,-1,-1,-1
23904.jpg,2,-1,-1,-1
23905.jpg,-1,125,-1,-1
23906.jpg,3,-1,-1,-1
23907.jpg,25,-1,-1,-1
23908.jpg,163,5,-1,-1
23909.jpg,204,-1,-1,-1
23910.jpg,-1,72,-1,-1
23911.jpg,2,124,-1,129
23912.jpg,-1,147,-1,-1
23913.jpg,93,-1,-1,-1
23914.jpg,126,-1,-1,-1
23915.jpg,2,29,-1,-1
23916.jpg,6,-1,-1,-1
23917.jpg,-1,20,-1,-1
23918.jpg,-1,192,-1,-1
23919.jpg,2,-1,-1,-1
23920.jpg,-1,38,-1,-1
23921.jpg,158,-1,2,-1
23922.jpg,-1,-1,60,-1
23923.jpg,-1,151,-1,-1
23924.jpg,87,-1,-1,-1
23925.jpg,-1,8,-1,77
23926.jpg,-1,11,-1,-1
23927.jpg,-1,94,-1,-1
23928.jpg,4,-1,-1,-1
23929.jpg,41,18,-1,-1
23930.jpg,165,-1,-1,-1
23931.jpg,92,-1,-1,-1
23932.jpg,67,-1,-1,-1
23933.jpg,58,-1,-1,-1
23934.jpg,30,-1,-1,-1
23935.jpg,33,223,-1,-1
23936.jpg,-1,167,-1,-1
23937.jpg,-1,233,-1,-1
23938.jpg,2,-1,-1,-1
23939.jpg,158,116,-1,-1
23940.jpg,-1,40,-1,-1
23941.jpg,2,-1,-1,-1
23942.jpg,-1,180,-1,-1
23943.jpg,318,-1,-1,-1
23944.jpg,-1,23,-1,-1
23945.jpg,-1,51,-1,-1
23946.jpg,-1,-1,79,-1
23947.jpg,-1,130,-1,-1
23948.jpg,60,-1,-1,-1
23949.jpg,-1,73,-1,-1
23950.jpg,21,279,-1,-1
23951.jpg,-1,48,-1,-1
23952.jpg,3,55,-1,-1
23953.jpg,-1,158,-1,-1
23954.jpg,71,72,-1,-1
23955.jpg,-1,19,-1,98
23956.jpg,57,-1,65,-1
23957.jpg,3,-1,-1,-1
23958.jpg,-1,153,-1,-1
23959.jpg,-1,4,-1,-1
23960.jpg,-1,-1,59,-1
23961.jpg,2,-1,-1,-1
23962.jpg,225,-1,-1,-1
23963.jpg,92,-1,-1,-1
23964.jpg,54,187,-1,-1
23965.jpg,39,-1,-1,-1
23966.jpg,-1,171,-1,-1
23967.jpg,89,-1,-1,-1
23968.jpg,61,-1,-1,-1
23969.jpg,-1,54,-1,-1
23970.jpg,-1,182,-1,-1
23971.jpg,-1,45,-1,-1
23972.jpg,-1,4,3,-1
23973.jpg,2,430,-1,439
23974.jpg,-1,2,-1,-1
23975.jpg,-1,135,-1,16
23976.jpg,-1,1,-1,-1
23977.jpg,-1,134,-1,-1
23978.jpg,-1,319,-1,-1
23979.jpg,-1,142,-1,40
23980.jpg,-1,41,-1,50
23981.jpg,-1,193,-1,-1
23982.jpg,-1,408,-1,-1
23983.jpg,-1,276,-1,-1
23984.jpg,-1,196,-1,-1
23985.jpg,-1,128,-1,-1
23986.jpg,-1,255,-1,-1
23987.jpg,333,365,155,295
23988.jpg,-1,429,-1,-1
23989.jpg,-1,220,-1,-1
23990.jpg,-1,68,-1,60
23991.jpg,125,274,-1,-1
23992.jpg,-1,236,118,267
23993.jpg,-1,326,-1,-1
23994.jpg,-1,522,-1,-1
23995.jpg,-1,267,-1,-1
23996.jpg,315,262,1,268
23997.jpg,-1,104,-1,370
23998.jpg,-1,3,-1,-1
23999.jpg,590,118,-1,121
24000.jpg,4,37,131,216
24001.jpg,1,22,-1,21
24002.jpg,-1,1,-1,-1
24003.jpg,172,-1,-1,-1
24004.jpg,-1,212,-1,-1
24005.jpg,132,19,443,-1
24006.jpg,-1,460,-1,-1
24007.jpg,-1,363,-1,-1
24008.jpg,146,30,-1,-1
24009.jpg,-1,185,-1,-1
24010.jpg,-1,146,93,198
24011.jpg,-1,18,-1,-1
24012.jpg,467,199,-1,225
24013.jpg,-1,1,-1,-1
24014.jpg,5,158,-1,-1
24015.jpg,-1,353,-1,-1
24016.jpg,-1,217,-1,483
24017.jpg,-1,4,-1,-1
24018.jpg,-1,98,-1,-1
24019.jpg,-1,323,-1,-1
24020.jpg,-1,215,-1,-1
24021.jpg,-1,464,-1,470
24022.jpg,-1,244,-1,-1
24023.jpg,-1,168,-1,-1
24024.jpg,-1,45,-1,-1
24025.jpg,-1,16,-1,-1
24026.jpg,-1,263,-1,-1
24027.jpg,1,54,-1,105
24028.jpg,-1,304,-1,-1
24029.jpg,-1,266,-1,238
24030.jpg,-1,33,-1,137
24031.jpg,-1,118,-1,-1
24032.jpg,152,42,-1,32
24033.jpg,-1,256,-1,-1
24034.jpg,-1,140,440,-1
24035.jpg,-1,258,-1,-1
24036.jpg,-1,31,-1,-1
24037.jpg,-1,152,-1,-1
24038.jpg,-1,349,-1,-1
24039.jpg,-1,99,-1,-1
24040.jpg,-1,408,-1,-1
24041.jpg,-1,68,-1,-1
24042.jpg,-1,268,63,-1
24043.jpg,-1,123,-1,121
24044.jpg,9,-1,-1,-1
24045.jpg,323,152,-1,-1
24046.jpg,-1,29,-1,-1
24047.jpg,-1,24,-1,-1
24048.jpg,-1,211,-1,-1
24049.jpg,514,34,144,193
24050.jpg,180,70,-1,247
24051.jpg,482,85,-1,-1
24052.jpg,1,145,-1,122
24053.jpg,-1,14,-1,307
24054.jpg,-1,216,-1,-1
24055.jpg,-1,203,-1,-1
24056.jpg,426,414,-1,22
24057.jpg,-1,188,-1,-1
24058.jpg,230,10,483,2
24059.jpg,-1,1,-1,-1
24060.jpg,-1,1,-1,-1
24061.jpg,-1,1,-1,-1
24062.jpg,244,86,192,-1
24063.jpg,1,146,451,115
24064.jpg,5,142,-1,143
24065.jpg,-1,179,-1,202
24066.jpg,1,299,-1,-1
24067.jpg,-1,10,-1,-1
24068.jpg,397,221,1,-1
24069.jpg,-1,5,-1,-1
24070.jpg,-1,470,-1,-1
24071.jpg,1,120,-1,-1
24072.jpg,-1,295,-1,-1
24073.jpg,-1,438,-1,-1
24074.jpg,-1,75,-1,-1
24075.jpg,-1,193,-1,-1
24076.jpg,-1,484,-1,167
24077.jpg,328,68,-1,100
24078.jpg,-1,2,-1,112
24079.jpg,-1,238,-1,-1
24080.jpg,-1,102,-1,-1
24081.jpg,-1,164,-1,219
24082.jpg,476,-1,284,74
24083.jpg,-1,31,-1,-1
24084.jpg,-1,364,235,-1
24085.jpg,388,111,-1,-1
24086.jpg,-1,30,-1,-1
24087.jpg,-1,69,-1,66
24088.jpg,-1,15,-1,-1
24089.jpg,-1,122,-1,158
24090.jpg,-1,405,-1,-1
24091.jpg,-1,40,-1,-1
24092.jpg,-1,500,460,-1
24093.jpg,-1,1,-1,274
24094.jpg,-1,299,-1,-1
24095.jpg,-1,30,-1,-1
24096.jpg,290,377,343,138
24097.jpg,6,163,-1,195
24098.jpg,-1,1,-1,-1
24099.jpg,-1,427,-1,260
24100.jpg,-1,40,-1,-1
24101.jpg,-1,1,-1,283
24102.jpg,-1,217,-1,-1
24103.jpg,16,156,23,416
24104.jpg,-1,22,-1,-1
24105.jpg,563,53,-1,165
24106.jpg,-1,97,-1,-1
24107.jpg,-1,52,-1,-1
24108.jpg,-1,160,-1,-1
24109.jpg,-1,1,-1,-1
24110.jpg,324,175,-1,-1
24111.jpg,287,137,122,235
24112.jpg,-1,217,-1,-1
24113.jpg,441,45,354,-1
24114.jpg,-1,189,-1,-1
24115.jpg,-1,263,-1,-1
24116.jpg,105,234,-1,-1
24117.jpg,1,227,-1,293
24118.jpg,-1,101,-1,-1
24119.jpg,-1,33,-1,21
24120.jpg,78,1,-1,-1
24121.jpg,-1,129,-1,-1
24122.jpg,-1,88,-1,-1
24123.jpg,-1,243,-1,153
24124.jpg,-1,372,-1,-1
24125.jpg,-1,136,-1,-1
24126.jpg,-1,272,-1,-1
24127.jpg,-1,149,-1,115
24128.jpg,-1,290,-1,-1
24129.jpg,-1,112,-1,21
24130.jpg,-1,84,-1,-1
24131.jpg,-1,299,-1,-1
24132.jpg,-1,323,-1,-1
24133.jpg,-1,342,-1,-1
24134.jpg,-1,172,-1,202
24135.jpg,-1,430,-1,7
24136.jpg,-1,316,-1,-1
24137.jpg,-1,266,-1,-1
24138.jpg,-1,168,-1,-1
24139.jpg,-1,36,-1,-1
24140.jpg,-1,273,-1,-1
24141.jpg,-1,244,-1,-1
24142.jpg,-1,146,-1,108
24143.jpg,-1,96,-1,-1
24144.jpg,-1,291,-1,10
24145.jpg,-1,28,-1,-1
24146.jpg,-1,294,-1,-1
24147.jpg,-1,243,-1,-1
24148.jpg,-1,104,-1,-1
24149.jpg,-1,311,-1,-1
24150.jpg,-1,50,-1,239
24151.jpg,-1,377,-1,376
24152.jpg,-1,206,-1,-1
24153.jpg,-1,376,-1,3
24154.jpg,-1,161,-1,-1
24155.jpg,-1,112,-1,-1
24156.jpg,-1,264,-1,253
24157.jpg,-1,178,-1,503
24158.jpg,1,273,389,243
24159.jpg,-1,296,-1,-1
24160.jpg,-1,147,-1,244
24161.jpg,-1,120,-1,-1
24162.jpg,-1,122,-1,-1
24163.jpg,-1,381,-1,-1
24164.jpg,-1,86,-1,123
24165.jpg,-1,119,-1,-1
24166.jpg,449,323,411,316
24167.jpg,-1,413,-1,-1
24168.jpg,-1,323,-1,-1
24169.jpg,-1,342,-1,-1
24170.jpg,-1,275,-1,-1
24171.jpg,291,397,-1,-1
24172.jpg,-1,264,-1,-1
24173.jpg,-1,387,64,-1
24174.jpg,-1,212,-1,-1
24175.jpg,-1,266,-1,-1
24176.jpg,1,-1,-1,-1
24177.jpg,-1,113,-1,255
24178.jpg,-1,257,-1,-1
24179.jpg,448,321,-1,244
24180.jpg,-1,113,-1,-1
24181.jpg,389,57,-1,-1
24182.jpg,-1,107,-1,-1
24183.jpg,-1,229,-1,15
24184.jpg,105,26,211,178
24185.jpg,-1,237,-1,-1
24186.jpg,-1,188,-1,79
24187.jpg,-1,99,-1,-1
24188.jpg,-1,1,-1,135
24189.jpg,190,-1,455,-1
24190.jpg,-1,130,-1,-1
24191.jpg,-1,83,-1,-1
24192.jpg,-1,429,-1,-1
24193.jpg,-1,271,-1,230
24194.jpg,-1,128,-1,27
24195.jpg,217,360,-1,-1
24196.jpg,-1,146,-1,-1
24197.jpg,-1,33,-1,-1
24198.jpg,-1,120,109,-1
24199.jpg,-1,252,-1,-1
24200.jpg,62,229,23,-1
24201.jpg,-1,83,-1,-1
24202.jpg,-1,159,-1,-1
24203.jpg,-1,302,-1,74
24204.jpg,-1,269,-1,-1
24205.jpg,-1,233,-1,-1
24206.jpg,-1,100,-1,-1
24207.jpg,-1,101,-1,-1
24208.jpg,-1,92,-1,-1
24209.jpg,-1,325,-1,298
24210.jpg,-1,137,-1,-1
24211.jpg,1,-1,-1,-1
24212.jpg,150,5,446,39
24213.jpg,-1,231,-1,-1
24214.jpg,-1,98,-1,-1
24215.jpg,260,276,-1,-1
24216.jpg,-1,323,-1,587
24217.jpg,-1,139,-1,430
24218.jpg,-1,472,-1,-1
24219.jpg,-1,-1,-1,155
24220.jpg,-1,170,-1,-1
24221.jpg,-1,178,-1,-1
24222.jpg,-1,350,-1,-1
24223.jpg,-1,414,-1,-1
24224.jpg,-1,402,-1,-1
24225.jpg,-1,307,-1,72
24226.jpg,-1,39,-1,236
24227.jpg,-1,426,-1,433
24228.jpg,-1,202,-1,-1
24229.jpg,-1,280,-1,237
24230.jpg,-1,171,-1,-1
24231.jpg,-1,195,-1,-1
24232.jpg,-1,249,-1,320
24233.jpg,-1,251,-1,210
24234.jpg,19,481,125,440
24235.jpg,-1,49,-1,-1
24236.jpg,-1,354,-1,-1
24237.jpg,-1,311,-1,-1
24238.jpg,-1,136,-1,538
24239.jpg,-1,206,266,112
24240.jpg,-1,297,-1,-1
24241.jpg,134,240,-1,-1
24242.jpg,-1,115,-1,98
24243.jpg,-1,200,-1,228
24244.jpg,-1,424,202,357
24245.jpg,-1,116,-1,130
24246.jpg,-1,329,-1,380
24247.jpg,-1,26,-1,225
24248.jpg,-1,440,-1,92
24249.jpg,-1,112,102,-1
24250.jpg,-1,222,-1,-1
24251.jpg,-1,270,-1,-1
24252.jpg,-1,449,149,432
24253.jpg,-1,1,-1,-1
24254.jpg,-1,1,-1,432
24255.jpg,363,56,-1,-1
24256.jpg,-1,31,-1,201
24257.jpg,-1,41,-1,-1
24258.jpg,-1,42,-1,418
24259.jpg,-1,151,319,-1
24260.jpg,-1,393,-1,-1
24261.jpg,-1,196,-1,-1
24262.jpg,-1,41,-1,96
24263.jpg,-1,363,-1,-1
24264.jpg,-1,199,-1,-1
24265.jpg,-1,173,-1,214
24266.jpg,-1,4,66,-1
24267.jpg,-1,25,-1,-1
24268.jpg,157,-1,-1,-1
24269.jpg,-1,70,-1,-1
24270.jpg,236,70,497,123
24271.jpg,-1,103,-1,137
24272.jpg,-1,63,-1,36
24273.jpg,-1,26,-1,140
24274.jpg,-1,269,-1,-1
24275.jpg,-1,202,-1,194
24276.jpg,-1,278,-1,301
24277.jpg,10,143,251,246
24278.jpg,103,340,539,-1
24279.jpg,4,320,223,-1
24280.jpg,-1,4,-1,-1
24281.jpg,72,437,-1,-1
24282.jpg,-1,180,-1,-1
24283.jpg,-1,49,-1,-1
24284.jpg,1,36,-1,75
24285.jpg,373,585,564,-1
24286.jpg,-1,75,-1,-1
24287.jpg,264,478,-1,-1
24288.jpg,-1,150,-1,-1
24289.jpg,-1,26,-1,-1
24290.jpg,-1,140,-1,-1
24291.jpg,-1,158,-1,-1
24292.jpg,52,450,-1,-1
24293.jpg,-1,212,-1,-1
24294.jpg,-1,338,-1,-1
24295.jpg,-1,71,-1,179
24296.jpg,14,193,-1,-1
24297.jpg,-1,153,-1,235
24298.jpg,-1,228,-1,-1
24299.jpg,-1,345,-1,141
24300.jpg,-1,20,-1,284
24301.jpg,213,-1,-1,-1
24302.jpg,49,93,-1,87
24303.jpg,-1,139,-1,-1
24304.jpg,181,392,-1,380
24305.jpg,-1,152,-1,-1
24306.jpg,-1,233,-1,274
24307.jpg,-1,316,-1,-1
24308.jpg,72,14,-1,138
24309.jpg,130,60,-1,-1
24310.jpg,-1,68,-1,155
24311.jpg,3,286,-1,-1
24312.jpg,429,82,-1,-1
24313.jpg,-1,309,-1,-1
24314.jpg,131,232,-1,-1
24315.jpg,-1,24,-1,392
24316.jpg,-1,548,103,-1
24317.jpg,-1,232,-1,-1
24318.jpg,-1,1,-1,-1
24319.jpg,-1,218,176,-1
24320.jpg,1,266,-1,242
24321.jpg,-1,113,-1,144
24322.jpg,-1,303,-1,-1
24323.jpg,-1,153,-1,-1
24324.jpg,-1,6,-1,-1
24325.jpg,-1,465,-1,16
24326.jpg,83,339,-1,-1
24327.jpg,-1,59,-1,-1
24328.jpg,-1,198,-1,-1
24329.jpg,312,554,-1,-1
24330.jpg,156,386,-1,339
24331.jpg,-1,135,-1,108
24332.jpg,-1,1,-1,42
24333.jpg,-1,233,-1,322
24334.jpg,-1,270,-1,-1
24335.jpg,148,-1,-1,-1
24336.jpg,-1,19,-1,-1
24337.jpg,-1,333,-1,-1
24338.jpg,-1,273,-1,-1
24339.jpg,-1,35,542,-1
24340.jpg,-1,103,45,-1
24341.jpg,-1,107,-1,-1
24342.jpg,-1,230,-1,-1
24343.jpg,-1,28,-1,-1
24344.jpg,-1,101,-1,76
24345.jpg,-1,55,-1,-1
24346.jpg,1,92,-1,-1
24347.jpg,-1,2,-1,-1
24348.jpg,282,303,-1,-1
24349.jpg,-1,299,-1,-1
24350.jpg,47,63,-1,56
24351.jpg,-1,244,-1,-1
24352.jpg,-1,179,-1,17
24353.jpg,-1,45,-1,56
24354.jpg,-1,201,19,266
24355.jpg,-1,1,-1,-1
24356.jpg,-1,1,-1,-1
24357.jpg,-1,193,-1,-1
24358.jpg,1,211,-1,247
24359.jpg,1,159,-1,-1
24360.jpg,1,116,-1,-1
24361.jpg,8,173,-1,-1
24362.jpg,538,261,-1,-1
24363.jpg,346,-1,-1,-1
24364.jpg,-1,18,-1,31
24365.jpg,-1,1,-1,-1
24366.jpg,-1,1,-1,206
24367.jpg,-1,166,-1,1
24368.jpg,-1,262,-1,232
24369.jpg,-1,57,-1,-1
24370.jpg,-1,169,-1,-1
24371.jpg,109,1,-1,-1
24372.jpg,-1,61,-1,95
24373.jpg,-1,77,-1,67
24374.jpg,-1,540,-1,-1
24375.jpg,-1,138,-1,-1
24376.jpg,-1,5,-1,192
24377.jpg,-1,180,-1,-1
24378.jpg,-1,134,-1,-1
24379.jpg,1,45,579,42
24380.jpg,380,8,-1,-1
24381.jpg,-1,253,-1,-1
24382.jpg,38,217,-1,-1
24383.jpg,-1,147,-1,-1
24384.jpg,-1,189,-1,-1
24385.jpg,-1,1,-1,-1
24386.jpg,-1,503,-1,490
24387.jpg,-1,432,-1,-1
24388.jpg,-1,527,-1,-1
24389.jpg,-1,69,-1,-1
24390.jpg,-1,279,-1,297
24391.jpg,12,218,-1,-1
24392.jpg,-1,39,-1,25
24393.jpg,-1,220,-1,308
24394.jpg,-1,1,-1,-1
24395.jpg,106,285,-1,-1
24396.jpg,-1,238,-1,-1
24397.jpg,-1,219,-1,-1
24398.jpg,-1,45,1,-1
24399.jpg,-1,80,-1,-1
24400.jpg,1,-1,-1,-1
24401.jpg,-1,267,-1,-1
24402.jpg,-1,2,-1,30
24403.jpg,-1,2,-1,-1
24404.jpg,1,24,248,38
24405.jpg,1,90,321,-1
24406.jpg,584,339,-1,-1
24407.jpg,-1,1,-1,88
24408.jpg,-1,228,-1,262
24409.jpg,-1,131,-1,-1
24410.jpg,-1,124,-1,-1
24411.jpg,-1,288,-1,-1
24412.jpg,-1,125,461,-1
24413.jpg,-1,407,-1,-1
24414.jpg,-1,437,-1,160
24415.jpg,-1,244,-1,89
24416.jpg,-1,264,-1,-1
24417.jpg,-1,308,-1,-1
24418.jpg,137,87,-1,-1
24419.jpg,453,-1,-1,-1
24420.jpg,-1,-1,-1,1
24421.jpg,21,-1,-1,467
24422.jpg,-1,515,-1,472
24423.jpg,-1,307,-1,-1
24424.jpg,-1,184,-1,-1
24425.jpg,-1,377,-1,-1
24426.jpg,454,-1,-1,-1
24427.jpg,-1,260,-1,464
24428.jpg,575,108,-1,-1
24429.jpg,-1,87,-1,-1
24430.jpg,-1,273,464,234
24431.jpg,-1,308,-1,-1
24432.jpg,-1,377,-1,245
24433.jpg,-1,66,-1,544
24434.jpg,291,267,183,-1
24435.jpg,-1,256,-1,39
24436.jpg,-1,248,-1,-1
24437.jpg,-1,101,-1,1
24438.jpg,77,-1,-1,-1
24439.jpg,1,139,-1,-1
24440.jpg,391,47,-1,34
24441.jpg,320,320,183,300
24442.jpg,-1,95,-1,146
24443.jpg,-1,336,225,-1
24444.jpg,355,197,336,-1
24445.jpg,1,123,-1,261
24446.jpg,-1,466,-1,-1
24447.jpg,-1,252,-1,-1
24448.jpg,-1,283,-1,-1
24449.jpg,-1,261,-1,-1
24450.jpg,-1,22,-1,-1
24451.jpg,8,413,463,399
24452.jpg,-1,72,73,-1
24453.jpg,-1,1,-1,-1
24454.jpg,-1,243,1,277
24455.jpg,1,79,137,15
24456.jpg,-1,175,-1,-1
24457.jpg,-1,227,44,-1
24458.jpg,1,79,360,95
24459.jpg,533,29,-1,360
24460.jpg,42,299,-1,-1
24461.jpg,105,328,-1,490
24462.jpg,-1,89,-1,-1
24463.jpg,-1,401,-1,89
24464.jpg,-1,92,-1,-1
24465.jpg,1,103,-1,-1
24466.jpg,-1,38,-1,220
24467.jpg,-1,246,-1,-1
24468.jpg,72,330,-1,-1
24469.jpg,-1,300,-1,-1
24470.jpg,503,304,-1,-1
24471.jpg,-1,319,-1,-1
24472.jpg,-1,430,-1,-1
24473.jpg,220,47,-1,-1
24474.jpg,-1,91,-1,-1
24475.jpg,-1,373,-1,-1
24476.jpg,190,297,-1,45
24477.jpg,-1,6,-1,-1
24478.jpg,-1,433,-1,-1
24479.jpg,467,255,-1,-1
24480.jpg,-1,159,-1,195
24481.jpg,-1,492,-1,-1
24482.jpg,-1,360,1,85
24483.jpg,-1,15,-1,-1
24484.jpg,-1,77,-1,-1
24485.jpg,97,293,-1,-1
24486.jpg,-1,102,-1,170
24487.jpg,-1,467,-1,-1
24488.jpg,-1,353,-1,106
24489.jpg,-1,149,-1,34
24490.jpg,-1,373,-1,-1
24491.jpg,-1,508,-1,-1
24492.jpg,403,243,209,-1
24493.jpg,-1,19,-1,248
24494.jpg,-1,250,-1,-1
24495.jpg,-1,291,-1,-1
24496.jpg,-1,46,-1,-1
24497.jpg,-1,454,-1,-1
24498.jpg,-1,252,98,-1
24499.jpg,-1,152,-1,-1
24500.jpg,-1,363,-1,385
24501.jpg,-1,514,-1,-1
24502.jpg,-1,332,-1,-1
24503.jpg,-1,72,-1,122
24504.jpg,-1,79,-1,-1
24505.jpg,-1,265,-1,291
24506.jpg,-1,340,-1,-1
24507.jpg,-1,191,-1,-1
24508.jpg,-1,528,-1,-1
24509.jpg,-1,193,-1,-1
24510.jpg,-1,424,-1,264
24511.jpg,-1,21,-1,317
24512.jpg,-1,521,-1,465
24513.jpg,-1,339,-1,-1
24514.jpg,-1,172,-1,-1
24515.jpg,-1,275,-1,-1
24516.jpg,-1,271,-1,301
24517.jpg,-1,409,-1,211
24518.jpg,-1,253,345,169
24519.jpg,-1,292,-1,317
24520.jpg,-1,170,34,-1
24521.jpg,-1,22,-1,115
24522.jpg,-1,485,-1,-1
24523.jpg,-1,325,-1,-1
24524.jpg,1,333,-1,-1
24525.jpg,-1,109,-1,116
24526.jpg,-1,302,-1,-1
24527.jpg,-1,177,-1,-1
24528.jpg,-1,312,-1,-1
24529.jpg,-1,255,-1,103
24530.jpg,-1,47,-1,-1
24531.jpg,1,296,-1,-1
24532.jpg,-1,264,424,349
24533.jpg,413,65,97,-1
24534.jpg,-1,211,-1,362
24535.jpg,38,-1,-1,-1
24536.jpg,-1,69,-1,-1
24537.jpg,-1,111,-1,-1
24538.jpg,-1,1,-1,-1
24539.jpg,-1,92,-1,17
24540.jpg,-1,897,-1,-1
24541.jpg,-1,225,-1,173
24542.jpg,-1,488,-1,-1
24543.jpg,-1,49,-1,-1
24544.jpg,-1,272,-1,-1
24545.jpg,-1,274,-1,-1
24546.jpg,-1,383,-1,443
24547.jpg,-1,14,-1,94
24548.jpg,25,200,-1,-1
24549.jpg,95,296,-1,-1
24550.jpg,-1,213,-1,-1
24551.jpg,-1,312,-1,-1
24552.jpg,-1,247,-1,-1
24553.jpg,319,423,75,-1
24554.jpg,263,1,-1,25
24555.jpg,-1,476,-1,-1
24556.jpg,4,485,10,522
24557.jpg,-1,424,-1,-1
24558.jpg,-1,135,-1,-1
24559.jpg,1,487,-1,503
24560.jpg,-1,40,-1,418
24561.jpg,-1,231,-1,-1
24562.jpg,-1,67,-1,3
24563.jpg,539,523,-1,-1
24564.jpg,-1,10,-1,-1
24565.jpg,-1,246,-1,302
24566.jpg,-1,64,59,-1
24567.jpg,-1,1,-1,-1
24568.jpg,182,13,119,35
24569.jpg,1,1,144,-1
24570.jpg,-1,156,-1,-1
24571.jpg,-1,115,158,-1
24572.jpg,-1,142,-1,-1
24573.jpg,-1,1,-1,-1
24574.jpg,1,190,-1,298
24575.jpg,-1,285,-1,-1
24576.jpg,-1,3,-1,152
24577.jpg,62,274,-1,-1
24578.jpg,-1,277,-1,270
24579.jpg,-1,56,-1,-1
24580.jpg,32,36,-1,116
24581.jpg,547,-1,-1,-1
24582.jpg,-1,493,-1,7
24583.jpg,-1,23,-1,272
24584.jpg,-1,198,-1,-1
24585.jpg,-1,135,-1,-1
24586.jpg,-1,168,-1,-1
24587.jpg,-1,79,-1,84
24588.jpg,-1,346,-1,-1
24589.jpg,590,131,-1,133
24590.jpg,-1,110,-1,-1
24591.jpg,-1,25,-1,36
24592.jpg,-1,182,-1,383
24593.jpg,90,337,-1,51
24594.jpg,-1,326,-1,-1
24595.jpg,-1,101,-1,160
24596.jpg,-1,27,20,49
24597.jpg,1,141,-1,138
24598.jpg,244,11,249,4
24599.jpg,1,289,-1,287
24600.jpg,-1,413,-1,-1
24601.jpg,-1,420,-1,-1
24602.jpg,-1,184,-1,-1
24603.jpg,-1,405,-1,-1
24604.jpg,-1,15,-1,-1
24605.jpg,-1,270,-1,-1
24606.jpg,-1,64,-1,-1
24607.jpg,34,127,13,307
24608.jpg,-1,38,-1,-1
24609.jpg,-1,1,-1,-1
24610.jpg,-1,502,-1,-1
24611.jpg,-1,272,-1,-1
24612.jpg,53,502,-1,260
24613.jpg,-1,140,-1,-1
24614.jpg,20,491,-1,173
24615.jpg,47,-1,-1,-1
24616.jpg,-1,147,-1,-1
24617.jpg,-1,2,-1,102
24618.jpg,1,266,-1,315
24619.jpg,-1,185,-1,1
24620.jpg,-1,277,-1,-1
24621.jpg,-1,263,-1,-1
24622.jpg,-1,180,-1,-1
24623.jpg,-1,184,-1,-1
24624.jpg,-1,363,-1,-1
24625.jpg,-1,18,-1,-1
24626.jpg,-1,562,-1,-1
24627.jpg,-1,51,-1,-1
24628.jpg,-1,-1,-1,340
24629.jpg,-1,334,-1,99
24630.jpg,-1,421,-1,-1
24631.jpg,-1,254,-1,-1
24632.jpg,-1,174,-1,-1
24633.jpg,384,262,-1,24
24634.jpg,-1,115,-1,-1
24635.jpg,-1,63,-1,-1
24636.jpg,-1,281,-1,-1
24637.jpg,-1,347,-1,-1
24638.jpg,-1,270,-1,304
24639.jpg,-1,118,-1,85
24640.jpg,-1,419,-1,-1
24641.jpg,-1,1,-1,1
24642.jpg,-1,1,-1,-1
24643.jpg,-1,75,-1,343
24644.jpg,-1,228,-1,-1
24645.jpg,-1,1,-1,332
24646.jpg,-1,1,-1,-1
24647.jpg,1,136,-1,323
24648.jpg,-1,465,-1,-1
24649.jpg,-1,55,-1,-1
24650.jpg,-1,116,-1,-1
24651.jpg,-1,1,-1,416
24652.jpg,-1,380,-1,-1
24653.jpg,490,339,-1,334
24654.jpg,-1,348,52,-1
24655.jpg,-1,425,-1,135
24656.jpg,-1,88,-1,148
24657.jpg,-1,165,-1,-1
24658.jpg,-1,183,140,-1
24659.jpg,-1,160,-1,213
24660.jpg,-1,1,-1,471
24661.jpg,-1,107,-1,-1
24662.jpg,384,328,372,-1
24663.jpg,-1,261,-1,-1
24664.jpg,-1,286,-1,296
24665.jpg,-1,89,-1,-1
24666.jpg,-1,55,-1,384
24667.jpg,-1,270,-1,-1
24668.jpg,-1,223,-1,-1
24669.jpg,-1,9,-1,271
24670.jpg,-1,211,-1,-1
24671.jpg,-1,171,-1,-1
24672.jpg,-1,121,-1,-1
24673.jpg,-1,533,-1,-1
24674.jpg,-1,52,-1,99
24675.jpg,-1,202,-1,-1
24676.jpg,-1,351,-1,-1
24677.jpg,-1,248,-1,-1
24678.jpg,183,126,-1,-1
24679.jpg,-1,65,-1,-1
24680.jpg,-1,264,-1,-1
